"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"BDTCPUS","201412","3401.505","11","Biodiesel Consumption","Thousand Barrels"
"BDTCPUS","201413","33734.696","11","Biodiesel Consumption","Thousand Barrels"
"BDTCPUS","201501","1175.529","11","Biodiesel Consumption","Thousand Barrels"
"BDTCPUS","201502","2141.405","11","Biodiesel Consumption","Thousand Barrels"
"BDTCPUS","201503","2475.328","11","Biodiesel Consumption","Thousand Barrels"
"BDTCPUS","201504","2831.094","11","Biodiesel Consumption","Thousand Barrels"
"BDTCPUS","201505","3336.902","11","Biodiesel Consumption","Thousand Barrels"
"BDTCPUS","201506","3850.163","11","Biodiesel Consumption","Thousand Barrels"
"BDTCPUS","201507","3443.839","11","Biodiesel Consumption","Thousand Barrels"
"BDTCPUS","201508","3689.806","11","Biodiesel Consumption","Thousand Barrels"
"BDTCPUS","201509","3652.401","11","Biodiesel Consumption","Thousand Barrels"
"BDTCPUS","201510","3188.985","11","Biodiesel Consumption","Thousand Barrels"
"BDTCPUS","201511","2615.815","11","Biodiesel Consumption","Thousand Barrels"
"BDTCPUS","201512","3173.983","11","Biodiesel Consumption","Thousand Barrels"
"BDTCPUS","201513","35575.25","11","Biodiesel Consumption","Thousand Barrels"
"BDTCPUS","201601","2416.424","11","Biodiesel Consumption","Thousand Barrels"
"BDTCPUS","201602","2830.922","11","Biodiesel Consumption","Thousand Barrels"
"BDTCPUS","201603","3158.778","11","Biodiesel Consumption","Thousand Barrels"
"BDTCPUS","201604","3387.539","11","Biodiesel Consumption","Thousand Barrels"
"BDTCPUS","201605","4271.884","11","Biodiesel Consumption","Thousand Barrels"
"BDTCPUS","201606","3979.608","11","Biodiesel Consumption","Thousand Barrels"
"BDTCPUS","201607","5045.432","11","Biodiesel Consumption","Thousand Barrels"
"BDTCPUS","201608","5200.821","11","Biodiesel Consumption","Thousand Barrels"
"BDTCPUS","201609","4929.477","11","Biodiesel Consumption","Thousand Barrels"
"BDTCPUS","201610","4678.274","11","Biodiesel Consumption","Thousand Barrels"
"BDTCPUS","201611","4824.955","11","Biodiesel Consumption","Thousand Barrels"
"BDTCPUS","201612","4929.153","11","Biodiesel Consumption","Thousand Barrels"
"BDTCPUS","201613","49653.267","11","Biodiesel Consumption","Thousand Barrels"
"BDTCPUS","201701","2407.437","11","Biodiesel Consumption","Thousand Barrels"
"BDTCPUS","201702","2650.083","11","Biodiesel Consumption","Thousand Barrels"
"BDTCPUS","201703","3560.536","11","Biodiesel Consumption","Thousand Barrels"
"BDTCPUS","201704","3901.028","11","Biodiesel Consumption","Thousand Barrels"
"BDTCPUS","201705","4748.028","11","Biodiesel Consumption","Thousand Barrels"
"BDTCPUS","201706","4710.64","11","Biodiesel Consumption","Thousand Barrels"
"BDTCPUS","201707","4424.242","11","Biodiesel Consumption","Thousand Barrels"
"BDTCPUS","201708","4803.213","11","Biodiesel Consumption","Thousand Barrels"
"BDTCPUS","201709","4119.252","11","Biodiesel Consumption","Thousand Barrels"
"BDTCPUS","201710","4047.134","11","Biodiesel Consumption","Thousand Barrels"
"BDTCPUS","201711","3947.688","11","Biodiesel Consumption","Thousand Barrels"
"BDTCPUS","201712","3949.328","11","Biodiesel Consumption","Thousand Barrels"
"BDTCPUS","201713","47268.609","11","Biodiesel Consumption","Thousand Barrels"
"BDTCPUS","201801","2853.23","11","Biodiesel Consumption","Thousand Barrels"
"BDTCPUS","201802","2720.308","11","Biodiesel Consumption","Thousand Barrels"
"BDTCPUS","201803","3759.754","11","Biodiesel Consumption","Thousand Barrels"
"BDTCPUS","201804","3692.824","11","Biodiesel Consumption","Thousand Barrels"
"BDTCPUS","201805","3972.326","11","Biodiesel Consumption","Thousand Barrels"
"BDTCPUS","201806","4227.857","11","Biodiesel Consumption","Thousand Barrels"
"BDTCPUS","201807","3965.68","11","Biodiesel Consumption","Thousand Barrels"
"BDTCPUS","201808","4437.235","11","Biodiesel Consumption","Thousand Barrels"
"BDTCPUS","201809","4053.883","11","Biodiesel Consumption","Thousand Barrels"
"BDTCPUS","201810","4057.954","11","Biodiesel Consumption","Thousand Barrels"
"BDTCPUS","201811","3754.211","11","Biodiesel Consumption","Thousand Barrels"
"BDTCPUS","201812","3831.047","11","Biodiesel Consumption","Thousand Barrels"
"BDTCPUS","201813","45326.309","11","Biodiesel Consumption","Thousand Barrels"
"BDTCPUS","201901","2957.136","11","Biodiesel Consumption","Thousand Barrels"
"BDTCPUS","201902","3101.276","11","Biodiesel Consumption","Thousand Barrels"
"BDTCPUS","201903","3783.387","11","Biodiesel Consumption","Thousand Barrels"
"BDTCPUS","201904","3721.319","11","Biodiesel Consumption","Thousand Barrels"
"BDTCPUS","201905","4036.755","11","Biodiesel Consumption","Thousand Barrels"
"BDTCPUS","201906","3786.633","11","Biodiesel Consumption","Thousand Barrels"
"BDTCPUS","201907","4038.562","11","Biodiesel Consumption","Thousand Barrels"
"BDTCPUS","201908","3864.807","11","Biodiesel Consumption","Thousand Barrels"
"BDTCPUS","201909","3573.526","11","Biodiesel Consumption","Thousand Barrels"
"BDTCPUS","201910","3560.174","11","Biodiesel Consumption","Thousand Barrels"
"BDTCPUS","201911","3246.005","11","Biodiesel Consumption","Thousand Barrels"
"BDTCPUS","201912","3493.339","11","Biodiesel Consumption","Thousand Barrels"
"BDTCPUS","201913","43162.919","11","Biodiesel Consumption","Thousand Barrels"
"BDTCPUS","202001","3106.941","11","Biodiesel Consumption","Thousand Barrels"
"BDTCPUS","202002","3559.096","11","Biodiesel Consumption","Thousand Barrels"
"BDTCPUS","202003","3339.224","11","Biodiesel Consumption","Thousand Barrels"
"BDTCPUS","202004","3519.36","11","Biodiesel Consumption","Thousand Barrels"
"BDTCPUS","202005","3534.983","11","Biodiesel Consumption","Thousand Barrels"
"BDTCPUS","202006","3564.519","11","Biodiesel Consumption","Thousand Barrels"
"BDTCPUS","202007","4293.814","11","Biodiesel Consumption","Thousand Barrels"
"BDTCPUS","202008","3899.591","11","Biodiesel Consumption","Thousand Barrels"
"BDTCPUS","202009","4063.929","11","Biodiesel Consumption","Thousand Barrels"
"BDTCPUS","202010","3849.19","11","Biodiesel Consumption","Thousand Barrels"
"BDTCPUS","202011","3522.494","11","Biodiesel Consumption","Thousand Barrels"
"BDTCPUS","202012","4121.96","11","Biodiesel Consumption","Thousand Barrels"
"BDTCPUS","202013","44375.101","11","Biodiesel Consumption","Thousand Barrels"
"BDTCPUS","202101","2440.125","11","Biodiesel Consumption","Thousand Barrels"
"BDTCPUS","202102","2859.281","11","Biodiesel Consumption","Thousand Barrels"
"BDTCPUS","202103","3603.106","11","Biodiesel Consumption","Thousand Barrels"
"BDTCMUS","200101","0.719","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","200102","0.502","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","200103","0.812","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","200104","0.632","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","200105","0.725","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","200106","0.744","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","200107","1.185","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","200108","0.703","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","200109","1.018","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","200110","1.15","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","200111","1.367","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","200112","0.712","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","200113","10.268","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","200201","1.317","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","200202","1.841","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","200203","2.512","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","200204","1.077","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","200205","1.315","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","200206","1.386","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","200207","1.623","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","200208","0.996","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","200209","0.999","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","200210","1.058","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","200211","1.128","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","200212","1.109","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","200213","16.361","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","200301","1.428","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","200302","0.806","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","200303","1.029","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","200304","0.85","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","200305","0.883","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","200306","0.9","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","200307","0.953","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","200308","1.271","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","200309","1.507","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","200310","0.968","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","200311","1.992","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","200312","0.923","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","200313","13.51","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","200401","2.598","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","200402","2.663","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","200403","2.219","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","200404","2.515","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","200405","1.974","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","200406","1.872","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","200407","2.046","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","200408","1.864","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","200409","2.194","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","200410","2.399","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","200411","2.217","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","200412","2.281","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","200413","26.841","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","200501","8.006","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","200502","8.047","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","200503","7.199","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","200504","7.471","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","200505","7.61","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","200506","7.938","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","200507","7.074","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","200508","8.531","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","200509","7.424","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","200510","6.335","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","200511","7.996","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","200512","7.196","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","200513","90.828","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","200601","12.894","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","200602","9.032","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","200603","16.647","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","200604","16.219","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","200605","23.234","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","200606","29.751","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","200607","21.293","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","200608","27.892","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","200609","26.162","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","200610","24.935","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","200611","24.194","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","200612","28.671","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","200613","260.926","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","200701","34.932","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","200702","22.594","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","200703","24.765","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","200704","13.634","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","200705","21.469","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","200706","37.254","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","200707","24.787","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","200708","44.268","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","200709","42.046","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","200710","43.167","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","200711","10.459","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","200712","34.333","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","200713","353.708","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","200801","28.496","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","200802","21.412","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","200803","10.9","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","200804","14.019","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","200805","17.353","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","200806","6.563","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","200807","28.543","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","200808","37.783","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","200809","39.408","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","200810","34.957","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","200811","35.685","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","200812","28.437","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","200813","303.556","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","200901","3.318","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","200902","3.066","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","200903","24.288","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","200904","25.111","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","200905","20.414","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","200906","24.475","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","200907","23.473","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","200908","33.223","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","200909","43.654","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","200910","44.858","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","200911","33.586","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","200912","42.366","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","200913","321.832","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","201001","1.315","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","201002","24.988","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","201003","16.788","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","201004","28.305","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","201005","24.183","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","201006","18.257","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","201007","26.146","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","201008","22.397","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","201009","31.388","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","201010","24.781","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","201011","19.917","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","201012","21.61","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","201013","260.075","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","201101","26.402","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","201102","29.7","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","201103","46.441","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","201104","62.554","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","201105","63.875","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","201106","80.63","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","201107","78.815","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","201108","91.573","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","201109","99.486","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","201110","89.743","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","201111","104.965","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","201112","111.988","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","201113","886.171","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","201201","43.76","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","201202","60.886","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","201203","87.676","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","201204","90.392","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","201205","94.333","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","201206","97.663","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","201207","82.011","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","201208","87.305","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","201209","72.449","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","201210","63.678","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","201211","68.053","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","201212","50.84","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","201213","899.046","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","201301","69.066","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","201302","71.371","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","201303","97.035","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","201304","102.143","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","201305","106.656","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","201306","116.958","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","201307","117.734","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","201308","122.564","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","201309","140.103","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","201310","170.553","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","201311","144.303","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","201312","170.353","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","201313","1428.84","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","201401","80.484","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","201402","75.734","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","201403","110.554","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","201404","96.555","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","201405","114.394","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","201406","124.014","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","201407","117.933","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","201408","151.074","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","201409","145.412","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","201410","128.032","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","201411","129.809","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","201412","142.863","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","201413","1416.857","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","201501","49.372","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","201502","89.939","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","201503","103.964","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","201504","118.906","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","201505","140.15","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","201506","161.707","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","201507","144.641","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","201508","154.972","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","201509","153.401","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","201510","133.937","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","201511","109.864","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","201512","133.307","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","201513","1494.161","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","201601","101.49","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","201602","118.899","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","201603","132.669","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","201604","142.277","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","201605","179.419","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","201606","167.144","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","201607","211.908","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","201608","218.434","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","201609","207.038","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","201610","196.488","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","201611","202.648","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","201612","207.024","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","201613","2085.437","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","201701","101.112","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","201702","111.303","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","201703","149.543","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","201704","163.843","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","201705","199.417","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","201706","197.847","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","201707","185.818","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","201708","201.735","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","201709","173.009","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","201710","169.98","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","201711","165.803","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","201712","165.872","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","201713","1985.282","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","201801","119.836","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","201802","114.253","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","201803","157.91","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","201804","155.099","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","201805","166.838","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","201806","177.57","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","201807","166.559","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","201808","186.364","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","201809","170.263","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","201810","170.434","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","201811","157.677","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","201812","160.904","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","201813","1903.705","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","201901","124.2","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","201902","130.254","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","201903","158.902","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","201904","156.295","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","201905","169.544","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","201906","159.039","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","201907","169.62","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","201908","162.322","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","201909","150.088","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","201910","149.527","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","201911","136.332","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","201912","146.72","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","201913","1812.843","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","202001","130.492","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","202002","149.482","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","202003","140.247","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","202004","147.813","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","202005","148.469","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","202006","149.71","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","202007","180.34","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","202008","163.783","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","202009","170.685","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","202010","161.666","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","202011","147.945","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","202012","173.122","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","202013","1863.754","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","202101","102.485","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","202102","120.09","12","Biodiesel Consumption","Million Gallons"
"BDTCMUS","202103","151.33","12","Biodiesel Consumption","Million Gallons"
"BDTCBUS","200101","0.092","13","Biodiesel Consumption","Trillion Btu"
"BDTCBUS","200102","0.064","13","Biodiesel Consumption","Trillion Btu"
"BDTCBUS","200103","0.104","13","Biodiesel Consumption","Trillion Btu"
"BDTCBUS","200104","0.081","13","Biodiesel Consumption","Trillion Btu"
"BDTCBUS","200105","0.092","13","Biodiesel Consumption","Trillion Btu"
"BDTCBUS","200106","0.095","13","Biodiesel Consumption","Trillion Btu"
"BDTCBUS","200107","0.151","13","Biodiesel Consumption","Trillion Btu"
"BDTCBUS","200108","0.09","13","Biodiesel Consumption","Trillion Btu"
"BDTCBUS","200109","0.13","13","Biodiesel Consumption","Trillion Btu"
"BDTCBUS","200110","0.147","13","Biodiesel Consumption","Trillion Btu"
"BDTCBUS","200111","0.174","13","Biodiesel Consumption","Trillion Btu"
"BDTCBUS","200112","0.091","13","Biodiesel Consumption","Trillion Btu"
"BDTCBUS","200113","1.31","13","Biodiesel Consumption","Trillion Btu"
"BDTCBUS","200201","0.168","13","Biodiesel Consumption","Trillion Btu"
"BDTCBUS","200202","0.235","13","Biodiesel Consumption","Trillion Btu"
"BDTCBUS","200203","0.321","13","Biodiesel Consumption","Trillion Btu"
"BDTCBUS","200204","0.137","13","Biodiesel Consumption","Trillion Btu"
"BDTCBUS","200205","0.168","13","Biodiesel Consumption","Trillion Btu"
"BDTCBUS","200206","0.177","13","Biodiesel Consumption","Trillion Btu"
"BDTCBUS","200207","0.207","13","Biodiesel Consumption","Trillion Btu"
"BDTCBUS","200208","0.127","13","Biodiesel Consumption","Trillion Btu"
"BDTCBUS","200209","0.127","13","Biodiesel Consumption","Trillion Btu"
"BDTCBUS","200210","0.135","13","Biodiesel Consumption","Trillion Btu"
"BDTCBUS","200211","0.144","13","Biodiesel Consumption","Trillion Btu"
