"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"B3ACBUS","198401","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","198402","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","198403","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","198404","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","198405","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","198406","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","198407","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","198408","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","198409","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","198410","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","198411","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","198412","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","198413","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","198501","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","198502","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","198503","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","198504","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","198505","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","198506","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","198507","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","198508","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","198509","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","198510","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","198511","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","198512","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","198513","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","198601","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","198602","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","198603","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","198604","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","198605","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","198606","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","198607","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","198608","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","198609","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","198610","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","198611","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","198612","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","198613","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","198701","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","198702","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","198703","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","198704","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","198705","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","198706","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","198707","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","198708","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","198709","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","198710","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","198711","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","198712","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","198713","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","198801","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","198802","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","198803","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","198804","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","198805","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","198806","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","198807","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","198808","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","198809","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","198810","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","198811","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","198812","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","198813","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","198901","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","198902","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","198903","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","198904","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","198905","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","198906","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","198907","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","198908","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","198909","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","198910","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","198911","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","198912","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","198913","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","199001","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","199002","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","199003","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","199004","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","199005","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","199006","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","199007","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","199008","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","199009","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","199010","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","199011","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","199012","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","199013","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","199101","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","199102","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","199103","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","199104","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","199105","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","199106","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","199107","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","199108","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","199109","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","199110","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","199111","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","199112","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","199113","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","199201","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","199202","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","199203","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","199204","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","199205","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","199206","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","199207","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","199208","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","199209","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","199210","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","199211","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","199212","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","199213","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","199301","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","199302","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","199303","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","199304","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","199305","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","199306","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","199307","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","199308","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","199309","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","199310","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","199311","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","199312","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","199313","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","199401","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","199402","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","199403","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","199404","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","199405","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","199406","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","199407","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","199408","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","199409","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","199410","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","199411","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","199412","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","199413","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","199501","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","199502","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","199503","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","199504","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","199505","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","199506","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","199507","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","199508","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","199509","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","199510","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","199511","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","199512","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","199513","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","199601","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","199602","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","199603","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","199604","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","199605","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","199606","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","199607","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","199608","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","199609","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","199610","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","199611","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","199612","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","199613","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","199701","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","199702","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","199703","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","199704","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","199705","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","199706","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","199707","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","199708","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","199709","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","199710","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","199711","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","199712","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","199713","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","199801","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","199802","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","199803","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","199804","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","199805","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","199806","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","199807","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","199808","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","199809","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","199810","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","199811","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","199812","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","199813","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","199901","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","199902","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","199903","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","199904","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","199905","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","199906","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","199907","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","199908","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","199909","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","199910","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","199911","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","199912","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","199913","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","200001","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","200002","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","200003","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","200004","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","200005","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","200006","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","200007","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","200008","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","200009","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","200010","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","200011","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","200012","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","200013","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","200101","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","200102","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","200103","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","200104","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","200105","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","200106","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","200107","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","200108","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","200109","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","200110","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","200111","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","200112","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","200113","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","200201","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","200202","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","200203","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","200204","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","200205","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","200206","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","200207","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","200208","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","200209","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","200210","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","200211","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","200212","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","200213","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","200301","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","200302","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","200303","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","200304","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","200305","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","200306","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","200307","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","200308","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","200309","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","200310","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","200311","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","200312","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","200313","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","200401","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","200402","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","200403","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","200404","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","200405","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","200406","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","200407","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","200408","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","200409","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","200410","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","200411","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","200412","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","200413","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","200501","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","200502","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","200503","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","200504","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","200505","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","200506","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","200507","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","200508","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","200509","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","200510","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","200511","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","200512","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","200513","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","200601","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","200602","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","200603","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","200604","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","200605","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","200606","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","200607","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","200608","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","200609","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","200610","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","200611","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","200612","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","200613","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","200701","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","200702","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","200703","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","200704","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","200705","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","200706","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","200707","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","200708","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","200709","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","200710","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","200711","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","200712","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","200713","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","200801","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","200802","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","200803","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","200804","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","200805","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","200806","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","200807","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","200808","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","200809","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","200810","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","200811","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
"B3ACBUS","200812","Not Available","13","Other Renewable Fuels Consumption","Trillion Btu"
